price,number_of_reviews,latitude,longitude,room_type,minimum_nights,availability_365,review_scores_rating,license,neighbourhood_cleansed,calculated_host_listings_count,bedrooms,name,number_of_reviews_ltm,host_is_superhost,estimated_occupancy_l365d,estimated_revenue_l365d,has_license
130.0,46,42.38128650827375,-71.02897274539056,Private room,1,321,4.98,STR-583345,East Boston,1,1.0,Cozy home near the airport,46,t,255,33150.0,1
147.0,12,42.28169342248051,-71.13406768401022,Entire home/apt,2,215,5.0,STR-584689,Roslindale,2,1.0,Cozy 1BR suite in Boston's Roslindale Village,12,t,72,10584.0,1
662.0,11,42.35576,-71.062,Entire home/apt,3,240,5.0,STR-598797,Downtown,2,3.0,Chic Large 3BR/2BA | Downtown Xing | Best Location,11,t,66,43692.0,1
143.0,9,42.3628448,-71.13228099999999,Entire home/apt,1,120,4.56,STR-531830,Allston,6,2.0,"Modern 2 Beds. Walk to HBS. Near Harvard, MIT, BU",9,f,54,7722.0,1
424.0,1,42.3589214,-71.0541634,Entire home/apt,31,131,5.0,none,Downtown,343,2.0,"Blueground | Downtown, gym & w/d, nr harbor",1,f,62,26288.0,0
545.0,12,42.35371,-71.04829,Private room,1,155,4.58,Exempt: This listing is a hotel or motel,South Boston Waterfront,3,1.0,Unimagined Hospitality In Downtown Boston,12,t,72,39240.0,1
592.0,7,42.35371,-71.04829,Private room,1,154,4.71,Exempt: This listing is a hotel or motel,South Boston Waterfront,3,1.0,Comfort & Creativity Downtown Boston | Rooftop Bar,7,t,42,24864.0,1
326.0,1,42.348129,-71.080849,Entire home/apt,31,207,5.0,none,Back Bay,343,1.0,"Blueground | Back Bay, gym, nr Newbury St",1,f,62,20212.0,0
407.0,21,42.36699731577989,-71.05755722815779,Entire home/apt,1,236,4.86,STR-583182,North End,23,3.0,Lux 1st floor 3brm/1bath North End,21,t,126,51282.0,1
407.0,12,42.36576,-71.05748,Entire home/apt,1,329,4.83,STR-583183,North End,23,3.0,Lux 2nd floor 3brm/1bath,12,t,72,29304.0,1
220.0,2,42.340221615518885,-71.08165763318539,Entire home/apt,30,308,5.0,none,Roxbury,1,2.0,"Southend 2BR charming, modern and sunny!",2,f,120,26400.0,0
330.0,2,42.35672,-71.06033,Entire home/apt,29,1,4.0,Exempt: This listing is a unit that has contracts with hospitals,Downtown,39,2.0,Luxury 2 bedroom Apt!,2,f,116,38280.0,1
211.0,13,42.29508939999999,-71.07380289999999,Entire home/apt,1,0,4.69,STR-585057,Dorchester,2,4.0,Brand New Modern Apt |Near T,13,f,78,16458.0,1
194.0,15,42.32229,-71.10336,Entire home/apt,3,14,4.8,STR-545906,Jamaica Plain,2,1.0,Spacious 1BR Home close to Train & Downtown,15,f,90,17460.0,1
219.0,7,42.27012,-71.1114,Entire home/apt,2,356,3.71,STR-571524,Hyde Park,2,2.0,2BR Cozy Condo with Pet-Friendly Vibes &  WiFi,7,f,42,9198.0,1
239.0,3,42.3594106,-71.0704413,Entire home/apt,29,184,5.0,none,Beacon Hill,4,1.0,"Beacon Hill Apt with Balcony, Fast WiFi, Near MGH!",3,t,174,41586.0,0
168.0,25,42.3617282211065,-71.07097755368703,Entire home/apt,1,140,4.16,Exempt: This listing is a unit that has contracts with hospitals,West End,10,1.0,"Beacon Hill, MGH! Outdoor space!",25,f,150,25200.0,1
50.0,1,42.37768,-71.03533,Private room,30,50,5.0,none,East Boston,5,0.0,Comfy room in Luxury apartment,1,f,60,3000.0,0
566.0,5,42.33093244365528,-71.05666547609475,Entire home/apt,2,259,5.0,STR-525163,South Boston,18,5.0,5BR3B By Subway Downtown,5,t,30,16980.0,1
138.0,2,42.36201517935371,-71.13140923682037,Private room,29,238,5.0,none,Allston,6,1.0,"Large Room w/ Private Bath, Near Harvard, MIT, HBS",2,f,116,16008.0,0
253.0,1,42.36176,-71.13203,Private room,29,267,4.0,none,Allston,6,1.0,Comfortable Large Private Room near Harvard,1,f,58,14674.0,0
148.0,10,42.2877088,-71.0921785,Entire home/apt,2,164,4.6,STR-578322,Dorchester,1,2.0,Georges families,10,f,60,8880.0,1
113.0,1,42.36396,-71.13172,Private room,29,289,4.0,none,Allston,6,1.0,Cozy Twin Room Near Harvard & MIT,1,f,58,6554.0,0
302.0,120,42.3336376,-71.081672,Private room,1,95,4.79,Exempt: This listing is a hotel or motel,Roxbury,1,1.0,Great central location in Downtown Boston,120,t,255,77010.0,1
102.0,4,42.35939,-71.13044,Private room,1,0,5.0,STR-544976,Allston,17,1.0,Near Harvard Business,4,f,24,2448.0,1
87.0,26,42.35589,-71.15815,Private room,1,357,4.58,str-544976,Brighton,17,1.0,nice and cozy room 1,26,f,156,13572.0,1
83.0,23,42.35629,-71.15822,Private room,1,353,4.61,str-544976,Brighton,17,1.0,nice and cozy room 2,23,f,138,11454.0,1
288.0,6,42.30927602668448,-71.06781649331577,Entire home/apt,1,67,4.5,STR-586695,Dorchester,3,3.0,Stylish 3BR Apt in Boston,6,f,36,10368.0,1
410.0,5,42.34543,-71.07974,Entire home/apt,1,312,4.8,STR-420775,Back Bay,7,1.0,Copley House Superior King Studio,5,f,30,12300.0,1
399.0,4,42.34564,-71.07987,Entire home/apt,1,311,4.75,STR-447237,Back Bay,7,1.0,Copley House Superior Queen Studio,4,f,24,9576.0,1
86.0,48,42.35565,-71.15627,Private room,1,356,4.65,str-544976,Brighton,17,1.0,nice and cozy room 3,48,f,255,21930.0,1
83.0,68,42.357576776394865,-71.15691548109525,Private room,1,355,4.82,str-544976,Brighton,17,1.0,nice and cozy room A,68,f,255,21165.0,1
83.0,52,42.35598,-71.15656,Private room,1,360,4.62,str-544976,Brighton,17,1.0,nice and cozy room B,52,f,255,21165.0,1
85.0,43,42.35639,-71.15837,Private room,1,357,4.65,str-544976,Brighton,17,1.0,nice and cozy room C,43,f,255,21675.0,1
83.0,2,42.35551150524787,-71.15667099811876,Private room,1,355,5.0,str-544976,Brighton,17,1.0,nice and cozy room 4,2,f,12,996.0,1
270.0,6,42.38113336330095,-71.06790860913192,Entire home/apt,2,248,5.0,STR-596829,Charlestown,1,1.0,Charlestown apartment with private patio,6,f,36,9720.0,1
159.0,35,42.3663011,-71.0551741,Entire home/apt,2,285,4.57,STR-582252,North End,7,0.0,1 TDGarden Celtics/Bruins/Lil Italy/Historic,35,f,210,33390.0,1
159.0,36,42.3663528,-71.0551423,Entire home/apt,2,303,4.25,STR-582253,North End,7,1.0,1B TDGarden Celtics/Bruins/Lil Italy/Historic,36,f,216,34344.0,1
450.0,2,42.36027,-71.07014,Entire home/apt,4,59,5.0,STR-581620,Beacon Hill,1,1.0,Amazing Beacon Hill penthouse,2,f,16,7200.0,1
159.0,48,42.36745,-71.05562,Entire home/apt,2,279,4.6,STR-582250,North End,7,1.0,2 TDGarden Celtics/Bruins/Lil Italy/Historic,48,f,255,40545.0,1
190.0,26,42.36741022062671,-71.05479930631226,Entire home/apt,2,297,4.54,STR-582252,North End,7,0.0,2B TDGarden Celtics/Bruins/Lil Italy/Historic,26,f,156,29640.0,1
179.0,11,42.23941593472954,-71.13331438061056,Entire home/apt,2,331,5.0,STR-584393,Hyde Park,1,2.0,Serenity,11,f,66,11814.0,1
222.0,41,42.34663670904682,-71.1451367772092,Entire home/apt,1,333,4.95,STR-587354,Brighton,39,2.0,The Barton-Luxe 2BR by Downtown,41,t,246,54612.0,1
246.0,1,42.3789773,-71.03569910000002,Entire home/apt,28,351,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,East Boston,1,2.0,Eagle Hill East Boston new construction home,1,t,56,13776.0,1
124.0,8,42.32838755830677,-71.07008096429183,Entire home/apt,1,0,4.0,STR-584504,Roxbury,3,1.0,"Modern Retreat, Walk to Hospitals, Dining",8,f,48,5952.0,1
164.0,10,42.35037,-71.06414,Entire home/apt,29,236,4.5,STR-584506,Downtown,3,0.0,"Steps from the Park, Walk to Theaters & Dining",10,f,255,41820.0,1
434.0,18,42.35340009999999,-71.12835489999999,Entire home/apt,1,201,4.94,STR-581598,Allston,5,4.0,Double the Fun: 4BR Allston Stay,18,t,108,46872.0,1
77.0,2,42.3172565710833,-71.06232973883172,Private room,30,293,4.5,none,Dorchester,58,1.0,"26A2.1 | The Annabel 2, Bedroom 1 | w/AC & W/D",2,f,120,9240.0,0
68.0,2,42.31706323181407,-71.0615866136093,Private room,30,266,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,Dorchester,58,1.0,"26A2.3 | The Annabel 2, Bedroom 3 | w/AC & W/D",2,f,120,8160.0,1
293.0,12,42.32528651916749,-71.090179878617,Entire home/apt,1,29,4.83,STR-576017,Roxbury,2,3.0,Boston/Heart of the City,12,f,72,21096.0,1
306.0,19,42.3486,-71.14702,Entire home/apt,1,349,4.89,STR-587351,Brighton,39,2.0,The Galen-Luxe 2BR by Downtown Boston,19,t,114,34884.0,1
300.0,18,42.35254,-71.07599,Entire home/apt,1,305,4.56,STR-546677,Back Bay,36,0.0,(J6) Best Back Bay Location! Perfect Studio!,18,t,108,32400.0,1
292.0,7,42.32829,-71.11206,Entire home/apt,29,274,4.43,STR-541232,Jamaica Plain,72,2.0,Luxury corner Boston 2Br 2Ba Apt Boston hospitals,7,f,255,74460.0,1
621.0,12,42.28803856486838,-71.03931808247468,Entire home/apt,1,89,4.83,STR-604739,Dorchester,4,5.0,"(DR81) New Home, Close 2 City, Spacious 6 Beds W/D",12,t,72,44712.0,1
323.0,5,42.3292148,-71.0949007,Entire home/apt,3,50,5.0,STR-446658,Roxbury,11,3.0,"Classic Boston, Penthouse duplex",5,t,30,9690.0,1
107.0,2,42.34865768366295,-71.14037567444643,Private room,31,251,4.5,none,Brighton,12,1.0,Renovated Single Room with Bath,2,t,124,13268.0,0
221.0,6,42.3062311,-71.0602314,Entire home/apt,1,288,4.5,STR-588796,Dorchester,2,4.0,30/1 - 4BR Boston | Cozy Apt near Geneva Cliffs,6,t,36,7956.0,1
209.0,11,42.3062311,-71.0602314,Entire home/apt,1,257,4.82,STR-588796,Dorchester,2,3.0,30/3 - 3BR Boston |Cozy Apt near Franklin Park Zoo,11,t,66,13794.0,1
297.0,24,42.28235,-71.05997,Entire home/apt,1,300,4.88,STR-587622,Dorchester,2,4.0,Cozy Renovated 4-Bedroom Townhouse Walk to Train,24,f,144,42768.0,1
200.0,30,42.34839373249265,-71.14514389527372,Entire home/apt,1,350,4.9,STR-587346,Brighton,39,1.0,The Lister-Luxurious Studio Near Heart of Boston,30,t,180,36000.0,1
162.0,27,42.3472889149444,-71.14511577434386,Entire home/apt,1,340,4.81,STR-587348,Brighton,39,0.0,The Salk-Beautiful Boston Studio,27,t,162,26244.0,1
158.0,33,42.34666016091552,-71.14668614117416,Entire home/apt,1,361,4.82,STR-587350,Brighton,39,0.0,The Watson-Luxe Boston Studio,33,t,198,31284.0,1
57.0,1,42.32795,-71.07853,Entire home/apt,30,34,5.0,none,Roxbury,33,1.0,Spacious Private Room in Lower Roxbury,1,f,60,3420.0,0
354.0,5,42.3597279180257,-71.05715356649193,Entire home/apt,30,317,4.6,Exempt: This listing is a hotel or motel,Downtown,33,1.0,Spacious 1B in Faneuil Hall/Quincy Market,5,f,255,90270.0,1
184.0,39,42.3459108551553,-71.14718668162823,Entire home/apt,2,299,5.0,STR-573351,Brighton,1,2.0,Ideal Brighton Location with Parking,39,f,234,43056.0,1
169.0,32,42.27626619999999,-71.13413349999999,Entire home/apt,2,332,4.59,STR-588301,Roslindale,1,2.0,Cozy nest getaway near Boston!,32,f,192,32448.0,1
202.0,28,42.299526,-71.112895,Entire home/apt,2,189,5.0,STR-588764,Jamaica Plain,1,3.0,Apartment in Boston's Jamaica Plain,28,t,168,33936.0,1
228.0,15,42.32553381501254,-71.07972655889883,Entire home/apt,1,348,4.87,STR-555331,Roxbury,1,3.0,Free Parking | Stocked Kitchen | 10 min -> Boston,15,t,90,20520.0,1
78.0,1,42.31764062956877,-71.06102566196269,Private room,30,365,4.0,Exempt: This listing is a unit used for furnished institutional or business stays,Dorchester,58,1.0,47S1.B | The Sumner Redline | w/AC & WD | Suite,1,f,60,4680.0,1
208.0,1,42.37299242973582,-71.06313990056393,Entire home/apt,29,344,5.0,STR-025653,Charlestown,1,1.0,Boston Commons 1BR w/ view,1,f,58,12064.0,1
677.0,9,42.29942,-71.06949,Entire home/apt,2,247,4.89,STR-574289,Dorchester,7,5.0,Large Duplex Free Prkg mins 2 Train downtownFenway,9,t,54,36558.0,1
112.0,1,42.27326,-71.10755,Entire home/apt,29,270,5.0,STR-603610,Mattapan,1,1.0,Tiny Home Haven,1,f,58,6496.0,1
599.0,3,42.32851,-71.11249,Entire home/apt,29,365,4.33,STR-452314,Jamaica Plain,72,2.0,Luxury corner 2BR 2BA Boston Jamica pond Hospitals,3,f,174,104226.0,1
68.0,5,42.31193,-71.08899,Private room,3,26,4.6,STR-548471,Roxbury,4,1.0,Modern Home - Bright & Spacious,5,t,30,2040.0,1
84.0,8,42.31312,-71.08901,Private room,3,0,5.0,STR-548471,Roxbury,4,1.0,Bright & Private Home w/King Bed,8,t,48,4032.0,1
381.0,36,42.36089801887835,-71.14381052423239,Entire home/apt,2,333,4.89,STR-584645,Brighton,10,3.0,Luxury 3BR | Free Parking | Harvard/BU | ROKU TV,36,t,216,82296.0,1
172.0,1,42.309583731224265,-71.05035038963072,Entire home/apt,29,235,1.0,STR-520842,Dorchester,60,2.0,2BR in Savin Hill Boston 4596,1,f,58,9976.0,1
117.0,1,42.357,-71.07268,Private room,29,101,5.0,none,Beacon Hill,6,1.0,"Beacon Hill Room. Walk to MGH, Tufts Medical, MIT",1,f,58,6786.0,0
94.0,30,42.321406122668954,-71.10942587256432,Private room,1,318,4.9,STR-589481,Jamaica Plain,2,1.0,Near Train in hip Jamaica Plain,30,t,180,16920.0,1
449.0,2,42.3478412234783,-71.07943351162471,Entire home/apt,29,341,4.5,STR-285166,Back Bay,72,2.0,Modern  Condo in Down town Back bay 2BR 2BA,2,f,116,52084.0,1
199.0,23,42.2749,-71.14878,Entire home/apt,1,336,4.83,Str-591017,West Roxbury,2,3.0,"Charming Stay - Perfect for Groups, FREE Parking",23,f,138,27462.0,1
258.0,15,42.290968870887994,-71.14430066524149,Entire home/apt,2,180,4.93,STR-589938,West Roxbury,1,3.0,Charming Boston Single Fam Home Near Commuter Rail,15,t,90,23220.0,1
941.0,7,42.36614900969308,-71.05581377310003,Entire home/apt,29,365,5.0,STR-476426,North End,18,4.0,North End TD Garden Walk to Downtown,7,t,255,239955.0,1
150.0,4,42.31056115353316,-71.05227701869605,Entire home/apt,29,202,4.75,STR-520842,Dorchester,60,2.0,2BR in Savin Hill 8114,4,f,232,34800.0,1
418.0,21,42.3071755,-71.10468929999999,Entire home/apt,30,305,4.95,none,Jamaica Plain,4,4.0,"Glamorous Luxury Apartment, Near T",20,f,255,106590.0,0
186.0,4,42.3441748,-71.0810797,Private room,2,213,5.0,STR-570345,Back Bay,2,1.0,Boston Marathon 5 mins  Copley Sq./Prudential Ctr,4,f,24,4464.0,1
276.0,6,42.35340009999999,-71.12835489999999,Entire home/apt,1,206,5.0,STR-581598,Allston,5,2.0,Spacious 2BR Allston Getaway,6,t,36,9936.0,1
628.0,10,42.35772,-71.07109,Entire home/apt,1,269,5.0,STR-586938,Beacon Hill,2,2.0,Stately on Cedar Elegant Beacon Hill Penthouse NEW,10,t,60,37680.0,1
289.0,17,42.31857643617818,-71.10666144003628,Entire home/apt,1,320,4.94,STR-584174,Jamaica Plain,23,3.0,Luxury 3brm/1bath Duplex in JP,17,t,102,29478.0,1
123.0,26,42.34618,-71.08082,Private room,2,70,4.96,STR-590653,Back Bay,1,1.0,1Bd with private bathroom! No cleaning fee!,26,f,156,19188.0,1
285.0,12,42.3806525,-71.0381381,Entire home/apt,29,337,4.92,STR-603526,East Boston,5,2.0,Luxury 2 Bed 2 Bath East Boston,12,t,255,72675.0,1
154.0,23,42.3477,-71.14758,Entire home/apt,29,334,4.83,STR-592992,Brighton,39,0.0,"The Fleming-Gym, W/D, studio near City",23,t,255,39270.0,1
216.0,3,42.35340009999999,-71.12835489999999,Entire home/apt,1,202,5.0,STR-581598,Allston,5,2.0,Sunny 2BR +Futon Allston Escape,3,t,18,3888.0,1
201.0,25,42.34554961467751,-71.14783082124545,Entire home/apt,29,342,4.84,STR-592991,Brighton,39,0.0,The Harvey: Large • Near T • Gym • Kitchen • W/D,25,t,255,51255.0,1
184.0,23,42.34709955794784,-71.14559933472655,Entire home/apt,1,346,4.78,STR-592998,Brighton,39,2.0,The Hunter-Elegant Suite Near City,23,t,138,25392.0,1
250.0,21,42.34751,-71.14764,Entire home/apt,29,355,4.86,STR-593002,Brighton,39,2.0,The Reed: Spacious • Private Kitchen • Gym • W/D,21,t,255,63750.0,1
248.0,25,42.34713253944974,-71.14795988817194,Entire home/apt,29,338,4.76,STR-592996,Brighton,39,2.0,The Seacole: Glamorous • Near City • Gym • W/D,25,t,255,63240.0,1
218.0,18,42.34778572525814,-71.14570009221465,Entire home/apt,29,352,4.56,STR-592995,Brighton,39,1.0,The Kelsey: View • Private Kitchen • Gym • W/D,18,t,255,55590.0,1
167.0,16,42.34631094271476,-71.14760081353634,Entire home/apt,1,345,4.69,STR-592994,Brighton,39,1.0,The Barnard: Coastal Vibe • WFH Desk • Gym • W/D,16,t,96,16032.0,1
60.0,1,42.27979983170178,-71.16039790213108,Private room,91,365,5.0,STR-520919,West Roxbury,5,1.0,Boston-Sunny bedroom train&buses,1,t,182,10920.0,1
277.0,1,42.3429115,-71.0990346,Entire home/apt,9,337,5.0,STR-582232,Fenway,55,1.0,Luxury Private Apt Fenway,1,f,18,4986.0,1
95.0,7,42.3814113,-71.0229951,Private room,29,98,5.0,STR-398249,East Boston,4,1.0,Shelly's Turkish Room,7,t,255,24225.0,1
289.0,7,42.32024719451044,-71.10367320477962,Entire home/apt,3,177,4.86,STR-591610,Jamaica Plain,1,3.0,"Near Downtown, Hospital & Wh Foods | Free Parking",7,t,42,12138.0,1
303.0,23,42.3030644,-71.0561584,Entire home/apt,1,330,4.78,STR-588940,Dorchester,4,4.0,"40.2 New, beautiful apt/4br/free parking/Boston",23,t,138,41814.0,1
311.0,16,42.3685526,-71.05531069999999,Entire home/apt,2,316,4.31,Exempt: This listing is a unit that has contracts with hospitals,North End,10,3.0,"Old North, Lil Italy,TDGarden, Celtics,Water View!",16,f,96,29856.0,1
86.0,13,42.308784225859114,-71.07076696146733,Private room,2,338,4.85,STR-588864,Dorchester,3,1.0,Cozy Boston: Private Bed & Bath in Dorchester,13,t,78,6708.0,1
98.0,20,42.30921,-71.07106,Private room,2,334,4.85,STR-588864,Dorchester,3,1.0,Cozy Boston: Private Bed in Dorchester,20,t,120,11760.0,1
311.0,19,42.316246000675456,-71.11247284876006,Entire home/apt,1,208,5.0,STR-584218,Jamaica Plain,1,2.0,Airy 2BR: A Blend of East & West,19,t,114,35454.0,1
371.0,7,42.34634123903701,-71.0640516825805,Entire home/apt,4,353,4.14,STR-542338,South End,72,2.0,Luxury 2BR 2BA Southend Boston Downtown prudential,7,f,56,20776.0,1
1087.0,11,42.3155339,-71.0561512,Entire home/apt,30,319,5.0,STR-589306,Dorchester,4,6.0,"Clean, Contemporary Duplex | Sleeps 17",11,f,255,277185.0,1
58.0,6,42.31455,-71.07509,Private room,1,51,4.0,STR-518832,Roxbury,3,1.0,Comfort Inn in my 2nd bedroom.,6,f,36,2088.0,1
95.0,8,42.29599956137799,-71.06497208938612,Private room,2,202,5.0,STR-546443,Dorchester,2,1.0,Peaceful Cabinet of Curiosities/no added fees!,8,t,48,4560.0,1
740.0,2,42.36645,-71.05573,Entire home/apt,29,365,5.0,STR-476426,North End,18,4.0,4BR2Bath North End by Subway Downtown,2,t,116,85840.0,1
205.0,4,42.31128703018637,-71.10037724011693,Entire home/apt,1,159,5.0,STR-593022,Jamaica Plain,1,2.0,Sunny JP parkside condo w/ kids bunkbed AND CATS,4,f,24,4920.0,1
255.0,9,42.292380770287565,-71.06725984482009,Entire home/apt,1,262,4.89,STR-559438,Dorchester,2,3.0,82 - 3BR Boston Stylish Apt near Dorchester Center,9,t,54,13770.0,1
44.0,1,42.34016,-71.15423,Private room,31,113,5.0,none,Brighton,51,5.0,Modest Private Room #1303 A,1,f,62,2728.0,0
297.0,17,42.36593932939428,-71.03729216137695,Entire home/apt,2,123,5.0,STR-593109,East Boston,3,1.0,Modern Coastal City Stay | Waterfront & Airport,17,f,102,30294.0,1
145.0,31,42.31141385191415,-71.0507243195717,Entire home/apt,1,296,4.52,STR-520842,Dorchester,10,2.0,Beautiful 2BR in Savin Hill Boston 3495,31,f,186,26970.0,1
557.0,7,42.2993632840437,-71.06880777164702,Entire home/apt,2,251,4.86,STR-583504,Dorchester,7,5.0,Spacious duplex near T Downtown,7,t,42,23394.0,1
724.0,18,42.3155339,-71.0561512,Entire home/apt,1,354,5.0,STR-589305,Dorchester,4,6.0,Boston Escape | Near T,18,f,108,78192.0,1
231.0,4,42.34272986079469,-71.07924289484582,Entire home/apt,1,307,5.0,STR-457097,South End,18,1.0,Charming Studio in Historic Brownstone,4,f,24,5544.0,1
167.0,1,42.348286,-71.069664,Private room,3,264,5.0,STR-584002,Bay Village,20,0.0,Great Value For Your Boston Stay,1,f,6,1002.0,1
144.0,3,42.348419,-71.069839,Private room,29,277,3.0,STR-584005,Bay Village,20,1.0,"Primo Location, Walk To T & Marathon Finish Line!",3,f,174,25056.0,1
189.0,4,42.3483657,-71.0698862,Entire home/apt,3,334,3.5,STR-584018,Bay Village,20,1.0,Private Studio In Boston's Bay Village!,4,f,24,4536.0,1
105.0,6,42.3483657,-71.0698862,Private room,3,257,3.83,STR-584019,Bay Village,20,1.0,Chic Studio For An Affordable Stay,6,f,36,3780.0,1
216.0,5,42.3485831,-71.0696013,Entire home/apt,3,318,4.8,STR-415225,Bay Village,20,1.0,Studio Awaits Your Next Stay!,5,f,30,6480.0,1
163.0,19,42.34878376007848,-71.14446430744901,Entire home/apt,1,350,4.79,STR-593003,Brighton,39,0.0,The Finsen: Full Kitchen • City Access • W/D • Gym,19,t,114,18582.0,1
195.0,15,42.34803785647403,-71.14421628647403,Entire home/apt,1,345,4.8,STR-593006,Brighton,39,1.0,The Cori-Elegant suite in Boston,15,t,90,17550.0,1
197.0,22,42.34736,-71.14403,Entire home/apt,29,327,4.77,STR-593004,Brighton,39,1.0,The Fisher: City Access • Kitchen • Gym • W/D,22,t,255,50235.0,1
197.0,21,42.346,-71.146,Entire home/apt,1,338,4.95,STR-593005,Brighton,39,1.0,The Blackwell: Workspace • W/D • Gym • Near City,21,t,126,24822.0,1
599.0,1,42.34714,-71.0808,Entire home/apt,29,364,3.0,str-116391,Back Bay,16,2.0,Modern  Condo in Down town Back bay 2BR 2BA,1,f,58,34742.0,1
175.0,3,42.33089,-71.04161,Entire home/apt,1,3,5.0,STR-594043,South Boston,4,1.0,"Large Modern 1BR: Office, BCEC",3,t,18,3150.0,1
216.0,28,42.3010786,-71.08379049999999,Entire home/apt,1,308,5.0,STR-491593,Dorchester,3,2.0,Brand New 2BR Apt 20Min Downtown Boston,28,t,168,36288.0,1
7500.0,11,42.372299217916186,-71.04379117046129,Entire home/apt,1,261,4.91,Exempt: This listing is a unit used for furnished institutional or business stays,East Boston,1,1.0,Monthly Skyline Apartment,11,t,66,495000.0,1
94.0,1,42.2760043,-71.0956136,Private room,1,256,5.0,STR-589825,Mattapan,1,1.0,JB safe home 1 or more rms available w/2 full bath,1,f,6,564.0,1
432.0,22,42.34324,-71.07814,Entire home/apt,2,285,5.0,STR-590335,South End,1,2.0,"Boston 2BR Apt South End-Copley,Cmmons,MGH,Fenway",22,f,132,57024.0,1
337.0,16,42.30823936432445,-71.05957546931154,Entire home/apt,2,227,4.81,STR-594611,Dorchester,1,4.0,Cozy 4 Bedroom Apartment in Boston,16,f,96,32352.0,1
315.0,16,42.29348105994391,-71.1624144346733,Entire home/apt,2,193,5.0,STR-594074,West Roxbury,1,3.0,Bright & Spacious Boston,16,t,96,30240.0,1
255.0,22,42.3660186,-71.0371205,Entire home/apt,2,126,5.0,STR-593108,East Boston,3,1.0,Boston Skyline Stay | 1BR + City Views,22,f,132,33660.0,1
224.0,59,42.37247613414599,-71.03613608140415,Entire home/apt,1,333,4.8,STR-595035,East Boston,2,3.0,3 BDRM Apt Next to Airport/5 min to Downtown,59,t,255,57120.0,1
188.0,12,42.33570390428965,-71.15184622526952,Entire home/apt,1,345,4.33,STR-558232,Brighton,23,3.0,3 King Beds 1 Bath Apt w/ Pool,12,t,72,13536.0,1
50.0,1,42.336301146188546,-71.14898817998146,Private room,28,166,4.0,STR-596518,Brighton,2,1.0,Bright room in Brighton,1,f,56,2800.0,1
208.0,24,42.3589739905895,-71.06983957292607,Entire home/apt,2,215,4.75,STR-595244,Beacon Hill,1,0.0,"Beacon Hill Studio, Easy Access Train Lines, MGH",24,f,144,29952.0,1
794.0,1,42.34962,-71.08499,Entire home/apt,4,250,5.0,STR-596360,Back Bay,18,3.0,3BR / 2BA + Prvt Deck in Back Bay,1,t,8,6352.0,1
523.0,6,42.34769611496782,-71.0830740434685,Entire home/apt,4,198,5.0,STR-596361,Back Bay,18,2.0,Sparkling New 2BR / 2BA in Back Bay,6,t,48,25104.0,1
290.0,6,42.3507,-71.08909,Entire home/apt,4,127,4.83,STR-596356,Back Bay,18,1.0,Brand New One Bedroom in Back Bay,6,t,48,13920.0,1
567.0,7,42.36706,-71.05303,Entire home/apt,4,239,5.0,STR-596362,North End,18,3.0,Fabulous North End 3 BR | 1.5 BA in Little Italy,7,t,56,31752.0,1
551.0,10,42.36585,-71.0545,Entire home/apt,4,107,5.0,STR-596364,North End,18,3.0,North End Efficient 3 BR | 1 BA in Little Italy,10,t,80,44080.0,1
725.0,2,42.35214538464599,-71.06431920913738,Entire home/apt,29,365,5.0,STR-072579,Downtown,72,2.0,Downtown high end 2BR 2BA Condo Stunning City View,2,f,116,84100.0,1
168.0,2,42.39184401563319,-71.00589670943076,Entire home/apt,29,359,5.0,none,East Boston,1,3.0,"Large, Cozy House • Walk to T, Free Parking, Yard",2,f,116,19488.0,0
235.0,19,42.34452092497611,-71.08345018004142,Entire home/apt,1,314,4.89,STR-597076,Back Bay,6,0.0,"The Ellie House 1- Back Bay Studio, 2 beds! W/D",19,t,114,26790.0,1
247.0,18,42.34395998701708,-71.0819640459429,Entire home/apt,1,330,4.78,STR-595613,Back Bay,6,0.0,"The Ellie House 4- 1st Floor, Efficient, Back Bay!",18,t,108,26676.0,1
241.0,13,42.34443855415329,-71.08356666223925,Entire home/apt,1,338,4.54,STR-595611,Back Bay,6,0.0,The Ellie House 6- Cozy Back Bay Escape,13,t,78,18798.0,1
200.0,20,42.34437782816584,-71.08183972555128,Entire home/apt,1,318,4.75,STR-595608,Back Bay,6,0.0,The Ellie House 7- Budget Friendly Back Bay Apt.,20,t,120,24000.0,1
301.0,17,42.342508685228985,-71.08211158413741,Entire home/apt,1,336,4.82,STR-595610,Back Bay,6,1.0,"The Ellie House 10- Crowd Favorite, Back Bay!",17,t,102,30702.0,1
305.0,11,42.343153406752215,-71.08382851064717,Entire home/apt,1,326,5.0,STR-595606,Back Bay,6,0.0,The Ellie House 9- Cozy Studio Near Prudential!,11,t,66,20130.0,1
403.0,13,42.35109,-71.08897,Entire home/apt,1,286,4.77,Str-571669,Back Bay,5,2.0,"(4R1) Fan Favorite! Charles River, W/D, 3Beds",13,t,78,31434.0,1
278.0,14,42.35067,-71.08876,Entire home/apt,1,63,4.71,STR-546677,Back Bay,5,0.0,"(S2R) Back Bay, Near Fenway, Cozy Studio, Reno!",14,t,84,23352.0,1
